converted,ai_chat_engaged,service_enc,country_enc,hour_of_day,daily_request_volume,funnel_depth
0,0,4,4,15,978.0,1
0,0,4,0,11,914.0,1
0,0,1,0,8,165.0,1
0,0,0,0,10,1184.0,2
0,0,2,2,16,1340.0,1
0,1,4,4,17,886.0,1
0,0,0,2,10,1482.0,1
1,1,2,0,14,1226.0,3
0,0,4,4,16,910.0,1
0,0,3,0,11,1629.0,3
0,1,2,0,17,976.0,2
0,0,0,0,12,1482.0,1
0,1,3,2,12,1424.0,3
0,0,0,0,15,1286.0,2
0,0,3,0,11,1356.0,1
1,0,4,4,15,939.0,2
0,0,2,4,16,1261.0,1
0,0,2,0,13,1208.0,2
0,0,4,2,10,929.0,1
1,0,4,0,9,908.0,2
0,0,4,2,14,904.0,1
0,0,2,2,20,1244.0,2
0,0,2,1,7,1232.0,2
0,0,0,3,14,1485.0,1
0,0,2,2,9,962.0,2
0,1,3,0,18,1495.0,1
1,0,4,3,22,915.0,2
0,0,0,2,16,1215.0,1
0,1,0,2,8,1108.0,2
0,0,2,2,12,1256.0,1
0,0,2,0,8,1276.0,1
0,0,0,0,20,1479.0,1
0,0,2,2,8,1253.0,1
0,0,0,2,12,1129.0,2
0,0,0,2,9,1517.0,2
0,0,4,2,9,929.0,1
0,0,3,2,14,1469.0,1
0,0,2,4,19,1227.0,2
0,0,4,0,11,1008.0,1
1,0,4,0,16,928.0,2
0,0,2,2,11,1283.0,1
0,1,3,2,19,1303.0,1
0,1,0,4,20,934.0,2
0,0,2,4,20,1292.0,2
0,0,0,0,6,1401.0,1
0,0,1,0,10,1319.0,1
0,0,4,0,15,861.0,1
0,0,3,2,12,1192.0,2
0,0,2,0,23,1307.0,1
0,0,0,0,14,796.0,1
0,0,4,0,16,895.0,1
0,0,3,0,15,1226.0,1
0,0,4,1,11,993.0,1
0,0,2,2,18,1276.0,2
1,1,4,3,15,922.0,2
0,0,0,4,6,1215.0,2
0,0,3,2,14,1392.0,1
0,1,2,2,18,1233.0,2
0,1,3,2,10,1629.0,2
0,0,2,2,8,1194.0,2
0,1,2,4,12,1323.0,2
0,0,3,0,13,1609.0,3
0,0,2,0,13,1284.0,1
1,0,4,3,13,851.0,2
0,0,0,2,10,1197.0,2
0,0,4,2,14,886.0,1
1,0,0,0,11,771.0,3
0,0,3,0,14,1544.0,2
0,0,2,3,11,1331.0,1
0,0,3,2,17,1056.0,2
0,0,0,0,17,1184.0,2
1,0,2,0,16,1253.0,3
0,0,2,0,8,1243.0,2
0,0,3,2,9,1192.0,2
1,0,4,0,11,686.0,2
0,1,3,0,11,1424.0,3
0,0,3,3,10,1555.0,2
0,0,3,2,21,1381.0,2
0,0,1,1,17,188.0,2
0,0,3,2,10,1051.0,2
1,0,4,1,2,886.0,2
1,1,4,3,15,921.0,2
0,0,3,2,9,1448.0,1
0,0,2,2,16,1312.0,1
1,1,3,0,17,1192.0,4
0,0,2,3,17,1181.0,2
0,0,2,2,23,1267.0,2
0,0,3,4,17,1203.0,2
0,0,4,0,9,904.0,1
1,0,4,4,9,914.0,2
0,0,2,0,15,1267.0,1
0,1,0,0,14,1535.0,1
0,1,0,0,14,1396.0,2
1,0,0,4,14,1485.0,3
0,0,0,0,10,1176.0,2
0,0,0,0,6,1435.0,2
0,0,0,2,20,1555.0,1
0,0,3,2,17,1449.0,2
0,0,3,0,15,1392.0,1
0,0,3,1,10,1449.0,1
0,1,0,2,16,1555.0,2
0,0,0,2,13,950.0,2
0,0,0,2,15,1353.0,2
0,0,3,0,15,1145.0,2
0,0,2,3,21,1222.0,2
0,0,2,0,14,1222.0,2
0,0,3,4,14,1051.0,3
1,1,0,0,8,1086.0,3
0,0,3,2,15,1161.0,2
0,0,2,2,13,1252.0,2
0,0,0,3,14,1261.0,1
0,0,3,0,15,1161.0,2
0,0,1,3,4,188.0,1
0,0,2,2,13,1244.0,2
1,1,0,0,10,1560.0,3
1,1,0,0,9,1227.0,3
0,0,2,2,11,1323.0,2
0,0,4,0,15,915.0,1
0,0,2,4,13,1204.0,2
0,0,2,4,22,1308.0,1
0,0,2,4,12,1232.0,2
0,0,2,3,11,1272.0,1
0,0,2,0,23,1261.0,1
0,0,2,4,17,1261.0,2
0,0,0,0,10,950.0,1
1,1,3,2,12,1638.0,4
0,0,3,0,10,1142.0,1
0,0,0,2,15,1281.0,2
0,0,0,1,17,1621.0,2
0,0,2,3,9,1283.0,1
0,0,2,0,11,1248.0,2
0,0,3,0,11,1145.0,1
0,0,3,2,12,1419.0,1
1,0,4,3,8,914.0,2
0,0,3,2,17,1544.0,1
0,0,4,3,14,914.0,1
0,0,0,0,14,1281.0,1
1,0,0,4,9,930.0,3
0,0,1,4,14,186.0,2
0,0,3,0,10,1638.0,2
0,0,2,2,15,1206.0,1
0,0,2,2,14,1267.0,1
0,0,2,0,10,1204.0,2
0,0,3,0,11,1161.0,1
0,0,2,2,13,1243.0,1
0,0,2,4,10,1308.0,2
0,0,4,2,17,929.0,1
0,0,3,1,19,1299.0,1
1,0,4,1,13,973.0,2
1,0,2,0,15,1286.0,3
0,0,4,3,10,904.0,1
0,0,2,2,9,1287.0,2
0,0,2,0,20,1181.0,2
0,1,3,0,11,1454.0,2
0,1,4,1,16,928.0,1
0,1,2,1,20,1253.0,2
0,0,2,2,9,1238.0,1
0,0,0,0,15,1327.0,1
0,0,2,2,13,1243.0,2
0,0,0,2,21,1535.0,2
1,1,4,3,14,962.0,2
1,0,4,0,10,929.0,2
1,0,4,2,11,875.0,2
1,0,2,2,13,1276.0,3
0,0,2,2,14,1323.0,1
0,0,0,0,14,1403.0,1
0,0,4,0,20,908.0,1
0,0,3,0,16,1195.0,2
0,0,0,0,13,1347.0,2
0,0,2,2,15,1284.0,2
0,0,2,3,19,1270.0,2
0,0,3,0,18,1059.0,1
0,0,3,3,9,1207.0,1
0,0,0,0,8,1396.0,2
0,0,1,2,21,202.0,2
0,1,3,0,15,1140.0,3
0,0,1,4,16,1319.0,2
0,1,3,0,13,1623.0,1
1,0,4,0,15,904.0,2
1,1,3,4,10,1192.0,4
1,1,3,2,7,1419.0,4
1,0,2,0,14,1323.0,3
0,0,2,2,15,923.0,1
1,1,0,0,9,1570.0,3
1,1,0,2,16,1308.0,3
0,0,3,0,14,1164.0,1
0,0,2,4,16,1316.0,2
1,0,2,0,14,1194.0,3
0,0,3,4,14,1187.0,2
0,0,0,0,8,1621.0,1
0,0,2,2,17,1316.0,2
0,0,3,2,21,1191.0,1
1,0,0,0,12,1535.0,3
1,0,4,0,17,930.0,2
0,0,2,3,9,1314.0,1
0,0,2,0,21,1283.0,1
0,0,3,2,11,1623.0,1
0,0,0,0,6,1215.0,1
0,0,3,4,12,1609.0,3
0,0,3,0,7,1631.0,1
0,0,4,2,4,677.0,1
0,0,3,0,7,1181.0,2
0,1,3,0,22,1218.0,3
1,0,1,1,7,188.0,3
0,0,0,1,11,1555.0,1
0,0,2,2,8,1307.0,1
0,0,2,2,13,962.0,1
0,0,4,2,17,953.0,1
0,0,0,0,15,1344.0,2
0,0,3,2,9,1419.0,3
0,0,3,2,8,1218.0,2
1,0,4,0,8,939.0,2
0,0,0,0,14,909.0,1
0,0,2,2,17,1267.0,2
0,0,0,0,11,1485.0,1
0,0,3,0,7,1218.0,3
0,1,2,0,13,1257.0,2
1,0,2,4,14,1276.0,3
0,0,2,0,12,1312.0,1
0,0,2,3,17,1267.0,2
0,0,2,0,19,1314.0,2
1,0,0,3,5,1396.0,3
1,0,4,3,9,687.0,2
0,0,0,2,10,1176.0,1
1,0,4,0,14,891.0,2
0,0,3,2,10,1207.0,2
0,0,3,2,13,1454.0,3
0,0,3,1,17,1495.0,1
0,0,2,4,7,1286.0,1
0,0,4,0,15,894.0,1
0,0,0,4,10,805.0,2
0,0,1,2,14,190.0,2
0,0,1,0,6,177.0,2
0,0,0,4,9,1396.0,2
0,0,2,4,15,1271.0,1
0,0,0,0,15,1485.0,2
0,0,3,0,13,1161.0,2
0,0,1,0,17,1350.0,2
0,0,2,1,11,1254.0,2
1,1,2,4,4,1181.0,3
1,0,1,0,11,165.0,3
0,0,3,0,8,1161.0,2
1,0,0,0,14,1240.0,3
0,1,0,0,19,1720.0,2
1,1,0,0,14,1153.0,3
0,0,0,1,15,1059.0,2
0,0,2,2,18,1222.0,1
0,0,0,4,12,1720.0,1
0,0,3,0,9,1623.0,3
1,0,4,1,9,929.0,2
0,0,0,2,9,930.0,1
0,0,2,2,11,1222.0,2
0,1,2,0,14,1204.0,2
1,0,0,1,12,1535.0,3
0,0,3,0,17,1601.0,2
0,0,2,0,8,1316.0,1
1,1,0,1,11,1403.0,3
1,1,2,0,14,1276.0,3
1,1,0,2,21,1035.0,3
0,0,4,0,20,978.0,1
0,1,0,0,16,1281.0,2
0,0,2,1,14,1316.0,2
0,0,4,0,10,928.0,1
0,0,3,0,13,1601.0,2
0,0,3,4,23,1059.0,1
0,0,0,4,8,1353.0,2
1,1,4,1,14,899.0,2
0,0,0,2,18,1150.0,1
1,1,0,0,19,1401.0,3
0,0,4,2,19,898.0,1
0,0,3,0,19,1231.0,1
0,0,4,2,19,958.0,1
0,0,3,3,4,1481.0,2
1,1,4,0,13,891.0,2
0,1,2,2,15,1227.0,1
0,0,2,2,17,1272.0,2
0,0,3,4,10,1132.0,3
0,0,0,3,16,1347.0,2
0,1,3,0,13,1609.0,3
0,0,2,0,12,1287.0,1
0,1,3,0,15,1544.0,2
0,1,0,3,14,1720.0,2
0,0,2,2,8,1270.0,2
0,1,2,2,14,1267.0,1
0,0,3,2,16,1231.0,2
0,0,0,0,16,1396.0,1
0,1,0,0,12,1535.0,2
0,0,3,0,9,1555.0,1
1,0,2,2,13,1189.0,3
0,0,3,4,12,1632.0,1
0,0,2,2,7,1314.0,1
0,0,3,0,9,1469.0,2
0,0,3,2,9,1525.0,2
0,0,2,0,14,1286.0,2
0,1,3,0,7,1322.0,3
0,0,0,0,3,1357.0,1
1,0,2,0,16,1270.0,3
0,1,0,4,15,1286.0,1
1,1,1,3,12,170.0,3
1,1,2,2,17,1181.0,3
0,0,3,2,11,1481.0,2
0,0,0,1,17,1344.0,1
0,1,3,2,15,1303.0,3
1,0,0,0,20,1435.0,3
0,0,3,3,11,1528.0,1
0,0,1,0,12,1350.0,1
1,0,4,0,13,886.0,2
0,0,2,2,14,1272.0,2
1,0,2,3,8,1254.0,3
1,0,4,0,8,856.0,2
0,0,3,0,17,1535.0,2
0,0,4,4,17,910.0,1
1,1,0,3,9,1025.0,3
0,0,0,0,10,909.0,2
1,1,1,3,11,173.0,3
0,0,0,0,10,1176.0,2
0,0,2,0,6,1284.0,1
0,0,1,4,10,172.0,1
0,0,1,0,11,182.0,1
0,0,0,2,7,1176.0,1
0,0,0,0,9,1570.0,2
1,1,2,2,9,1255.0,3
0,0,3,2,14,1401.0,1
0,0,0,4,10,1215.0,1
1,1,1,0,15,1353.0,3
1,0,4,0,12,687.0,2
0,0,4,4,15,886.0,1
0,0,2,0,12,1308.0,1
0,0,3,0,11,1476.0,2
0,0,4,1,15,908.0,1
1,0,4,3,4,895.0,2
1,0,4,2,14,918.0,2
0,0,2,0,19,1308.0,1
0,0,3,0,17,1544.0,2
0,0,4,0,11,899.0,1
0,0,2,3,21,1265.0,1
0,0,2,0,9,1267.0,2
0,0,2,0,10,1257.0,2
0,0,4,0,12,869.0,1
0,0,3,3,18,1555.0,1
0,0,2,0,12,1227.0,1
1,0,0,0,13,1460.0,3
0,0,2,1,16,1308.0,2
0,0,2,0,16,1232.0,1
0,0,2,2,13,1167.0,2
0,0,2,0,7,1254.0,2
1,0,2,0,10,1311.0,3
0,0,3,3,16,1189.0,2
0,0,3,0,15,1623.0,1
0,0,3,4,12,1231.0,1
0,0,3,0,12,1286.0,2
0,0,1,0,14,154.0,2
0,0,3,0,17,1609.0,1
0,0,0,0,11,1514.0,1
0,1,3,4,17,1448.0,3
0,0,0,0,18,1396.0,2
0,0,0,0,15,1435.0,2
1,0,4,0,7,875.0,2
0,0,4,4,16,970.0,1
1,0,3,3,9,1203.0,4
0,0,2,4,21,1331.0,1
0,0,3,0,16,1051.0,2
0,0,3,0,17,1638.0,1
0,0,0,4,9,1240.0,2
0,0,1,1,10,178.0,2
1,0,0,0,15,1485.0,3
1,0,1,4,10,188.0,3
0,0,0,0,9,1463.0,1
0,0,3,2,7,1448.0,2
0,0,0,0,18,1197.0,1
0,0,0,0,7,1086.0,2
0,1,3,0,12,1448.0,3
0,0,4,4,14,973.0,1
0,0,4,0,9,921.0,1
0,0,3,0,10,1638.0,1
0,0,2,2,13,1251.0,2
0,0,1,0,11,192.0,2
0,0,2,0,7,1194.0,1
0,0,3,1,18,1528.0,1
0,0,3,1,12,1555.0,2
1,0,4,1,19,856.0,2
0,0,0,2,18,1560.0,2
0,0,0,3,17,1535.0,2
0,0,0,0,13,1555.0,1
0,1,4,3,10,894.0,1
0,0,0,0,17,1176.0,2
1,0,4,0,13,856.0,2
1,1,4,0,17,1015.0,2
1,1,1,4,13,191.0,3
0,0,0,0,9,1555.0,1
0,0,2,2,12,1181.0,2
0,0,3,0,9,1284.0,1
0,0,1,0,19,1353.0,2
1,0,4,3,14,891.0,2
1,0,4,0,12,886.0,2
1,0,0,1,9,1514.0,3
1,0,4,4,20,861.0,2
1,0,0,0,17,930.0,3
0,0,3,3,15,1525.0,2
0,0,3,1,7,1454.0,1
1,0,4,0,22,973.0,2
0,1,0,2,14,1227.0,2
0,0,0,2,17,1281.0,2
0,0,3,0,15,1231.0,1
0,1,2,0,9,976.0,1
0,0,3,0,16,1303.0,1
1,0,2,4,11,1272.0,3
0,0,0,1,17,1479.0,2
0,1,3,2,10,1495.0,2
0,0,3,0,10,1632.0,2
1,0,3,0,15,1096.0,4
0,0,0,0,16,1240.0,1
0,0,3,2,12,1392.0,1
0,0,1,0,11,1319.0,1
0,0,1,3,18,179.0,2
0,0,3,4,14,1638.0,1
0,1,2,0,10,1331.0,2
0,0,4,4,14,944.0,1
0,0,2,4,15,1286.0,1
0,0,3,0,21,1164.0,1
0,0,3,0,11,1544.0,3
0,0,0,0,18,1460.0,2
0,0,3,1,10,1207.0,1
0,0,2,2,9,1267.0,1
0,0,2,0,11,1232.0,1
0,0,3,0,18,1481.0,1
0,0,0,0,9,1555.0,2
0,1,3,0,16,1142.0,2
0,0,0,2,18,1030.0,2
0,0,0,0,10,1347.0,1
0,0,0,0,14,1401.0,1
0,0,4,0,17,1008.0,1
1,0,4,4,13,898.0,2
1,0,4,0,11,918.0,2
1,0,0,0,11,1327.0,3
1,0,4,3,16,898.0,2
0,0,1,0,14,1353.0,2
0,1,2,4,22,1316.0,1
0,0,3,0,14,1164.0,1
0,0,4,1,14,918.0,1
1,0,4,0,9,899.0,2
0,0,0,0,10,1327.0,1
0,0,0,3,6,1035.0,2
0,0,0,3,9,1344.0,1
0,0,0,4,11,1302.0,2
0,1,2,2,8,1276.0,2
1,0,4,2,9,894.0,2
0,0,3,0,20,1448.0,2
0,1,0,2,11,1344.0,2
0,0,1,4,11,170.0,2
0,0,1,1,18,178.0,1
0,0,3,4,15,1203.0,2
1,1,2,0,13,1314.0,3
0,0,3,0,11,1638.0,1
1,0,4,0,15,914.0,2
1,0,0,0,16,1327.0,3
0,0,3,4,17,1195.0,3
0,0,0,0,11,1086.0,1
0,0,3,4,17,1299.0,2
0,0,3,3,9,1638.0,2
0,0,3,0,13,1189.0,2
0,0,1,3,8,192.0,2
0,0,4,4,15,869.0,1
0,0,0,2,15,1286.0,1
0,0,0,2,14,1463.0,2
0,0,0,0,5,1302.0,2
0,0,3,0,9,1419.0,2
0,0,0,4,11,1342.0,2
0,0,0,0,21,1514.0,1
1,1,4,2,22,953.0,2
0,0,0,1,10,1396.0,2
0,0,2,2,16,1312.0,2
0,0,4,2,14,978.0,1
0,0,2,2,11,1181.0,2
0,1,0,4,2,1153.0,2
1,0,0,0,12,1281.0,3
1,0,0,0,16,1570.0,3
0,0,3,0,20,1192.0,1
0,0,2,2,10,1208.0,1
0,0,2,2,12,1312.0,1
0,0,3,4,11,1181.0,2
0,0,3,0,16,1419.0,1
1,0,4,4,18,929.0,2
0,0,0,3,10,1479.0,1
0,0,3,4,9,1218.0,3
1,1,3,2,13,1385.0,4
0,0,2,0,14,1189.0,2
0,0,1,0,10,1353.0,2
1,0,0,4,17,1535.0,3
1,0,4,2,8,886.0,2
0,0,0,0,19,1482.0,2
0,0,3,0,6,1056.0,1
0,0,3,3,13,1189.0,1
0,0,3,4,14,1528.0,1
0,0,4,0,17,908.0,1
0,0,4,3,12,869.0,1
0,0,0,3,16,1479.0,2
0,0,0,0,9,1227.0,2
1,0,0,1,18,1555.0,3
0,0,3,0,10,1142.0,3
0,0,3,0,7,1189.0,2
0,0,0,4,11,1403.0,1
0,0,0,1,15,1215.0,1
0,0,3,2,19,1140.0,2
1,1,2,4,14,1208.0,3
0,0,2,3,10,1252.0,2
0,1,3,0,15,1495.0,2
0,1,3,0,16,1132.0,3
1,1,0,3,17,1025.0,3
0,0,2,2,14,1276.0,2
0,0,2,2,10,1323.0,1
0,0,3,4,12,1284.0,1
0,0,0,2,9,1396.0,1
1,1,1,0,12,188.0,3
0,0,0,0,16,1344.0,2
0,0,1,0,18,164.0,1
0,0,3,0,19,1609.0,2
0,0,4,3,10,895.0,1
1,0,4,1,19,898.0,2
1,1,0,4,18,926.0,3
0,0,3,2,11,1495.0,1
0,0,2,2,16,1286.0,2
0,0,0,3,12,1281.0,2
0,0,3,0,14,1448.0,2
0,1,3,2,15,1140.0,3
0,0,3,3,17,1020.0,1
0,0,2,2,9,1308.0,1
0,0,2,2,19,1272.0,2
0,0,2,4,7,976.0,2
0,0,2,3,15,1272.0,2
0,0,0,0,16,1621.0,2
0,0,3,4,8,1195.0,2
0,0,0,2,10,1308.0,2
0,0,3,4,18,1623.0,1
1,0,4,0,8,914.0,2
0,0,3,1,7,1476.0,1
0,0,4,0,14,908.0,1
0,0,0,0,11,1261.0,2
0,0,3,0,15,1195.0,1
0,0,3,0,14,1601.0,2
0,0,1,0,16,1319.0,2
0,0,4,3,14,686.0,1
0,0,3,0,16,1609.0,3
0,0,0,3,15,1401.0,1
0,0,0,0,10,1281.0,2
0,0,3,0,20,1495.0,2
0,0,3,4,15,1381.0,1
0,0,1,3,8,1311.0,2
1,0,2,2,12,1312.0,3
0,0,0,0,11,1215.0,2
0,0,4,2,19,898.0,1
0,1,0,1,15,1261.0,1
1,1,2,0,9,1254.0,3
1,0,4,3,11,886.0,2
0,1,2,0,20,1248.0,2
0,0,0,3,18,1460.0,2
1,0,0,2,10,950.0,3
0,0,3,3,11,1385.0,2
0,0,3,2,10,1286.0,3
0,1,2,4,12,1265.0,2
0,0,4,0,15,978.0,1
0,0,4,1,14,899.0,1
0,0,3,4,14,1623.0,1
0,0,2,0,18,1261.0,1
0,0,0,2,17,1396.0,1
0,1,0,0,15,1482.0,2
0,0,4,0,18,900.0,1
0,0,2,3,16,1204.0,1
0,0,2,4,14,1267.0,1
0,0,4,3,10,910.0,1
0,0,1,4,13,178.0,2
1,1,3,2,11,1623.0,4
0,0,1,0,14,182.0,2
1,0,4,4,15,918.0,2
0,0,4,0,10,958.0,1
0,0,2,0,22,1323.0,2
0,0,0,0,19,1403.0,1
0,0,3,2,9,1164.0,3
0,0,4,4,11,1015.0,1
0,0,0,4,17,1621.0,2
1,1,0,1,10,1357.0,3
0,0,2,0,15,1323.0,1
0,0,2,2,18,1265.0,1
0,0,3,0,22,1231.0,3
1,0,4,0,16,918.0,2
1,0,4,0,10,898.0,2
0,0,3,4,8,1455.0,1
0,0,3,2,18,1381.0,2
0,0,2,2,12,1267.0,1
1,0,0,2,14,1261.0,3
0,0,3,0,9,1356.0,1
0,0,3,2,13,1601.0,1
0,0,0,0,17,1485.0,1
0,0,3,2,14,1189.0,2
0,0,3,0,17,1056.0,1
0,0,2,2,17,915.0,1
0,0,2,4,9,1253.0,1
1,1,0,0,14,1035.0,3
1,0,0,2,17,1153.0,3
1,0,4,2,16,993.0,2
0,0,0,3,5,1479.0,2
0,0,2,2,7,915.0,1
0,0,3,4,21,1231.0,1
0,0,2,4,6,915.0,2
0,0,0,0,9,1302.0,1
1,1,0,1,17,1059.0,3
0,0,4,0,14,926.0,1
0,1,2,2,15,1270.0,2
0,0,0,0,18,1227.0,2
0,0,3,0,9,1067.0,1
0,0,0,0,12,1176.0,1
1,0,2,0,15,1226.0,3
0,1,3,0,16,1207.0,3
0,0,0,0,9,1227.0,2
0,0,0,2,8,1102.0,2
0,0,3,0,12,1164.0,3
1,1,0,4,17,1281.0,3
0,0,0,0,16,1227.0,2
0,0,2,2,10,1244.0,1
0,0,0,0,11,1463.0,1
0,0,3,2,16,1356.0,1
0,0,3,0,8,1476.0,3
0,0,4,4,18,958.0,1
0,0,1,0,16,181.0,2
0,0,3,3,16,1218.0,1
0,0,2,0,0,1308.0,1
0,0,0,0,4,1514.0,1
1,0,3,0,15,1392.0,4
0,1,2,2,7,1261.0,1
0,0,3,0,17,1555.0,1
0,0,3,0,11,1218.0,2
0,0,2,2,18,1272.0,1
0,0,3,1,22,1424.0,1
0,0,0,2,12,1458.0,1
0,0,4,4,7,973.0,1
0,1,3,2,10,1454.0,2
1,0,4,3,12,687.0,2
1,0,4,2,15,900.0,2
0,0,2,2,12,1248.0,2
0,1,3,2,16,1535.0,2
0,0,0,0,15,909.0,2
0,0,2,4,0,1308.0,2
0,0,4,2,21,840.0,1
0,0,0,0,10,1035.0,1
0,0,3,1,9,1207.0,3
1,0,4,4,19,978.0,2
0,0,2,2,9,1233.0,2
0,0,3,0,11,1528.0,2
0,1,2,2,13,1308.0,2
0,0,0,0,14,926.0,1
0,0,3,2,13,1191.0,3
1,0,4,3,16,886.0,2
0,0,2,0,17,1254.0,1
1,1,3,0,9,1191.0,4
1,1,3,1,12,1181.0,4
0,0,4,0,18,686.0,1
0,0,3,2,16,1207.0,3
1,1,2,3,14,1292.0,3
0,0,3,1,20,1056.0,3
0,1,4,4,17,891.0,1
0,1,3,0,7,1629.0,3
1,1,4,0,14,900.0,2
0,0,3,0,15,1448.0,2
0,0,4,4,9,899.0,1
0,0,0,4,16,1184.0,2
0,0,2,0,13,1253.0,1
0,0,2,2,9,1256.0,1
0,0,0,0,17,1342.0,1
0,1,3,0,15,1284.0,3
0,0,3,0,10,1322.0,2
0,0,0,0,14,1396.0,1
0,0,1,0,12,1353.0,2
0,0,3,0,20,1218.0,2
0,0,2,2,17,1261.0,1
0,0,0,3,10,1396.0,1
1,0,4,0,23,895.0,2
1,1,3,2,9,1067.0,4
0,0,4,4,12,851.0,1
0,0,2,0,14,976.0,2
0,0,4,4,17,962.0,1
0,0,0,2,16,1485.0,2
0,0,2,4,21,1314.0,1
0,0,3,2,9,1454.0,1
1,0,4,0,17,961.0,2
0,0,4,0,6,929.0,1
0,0,2,2,13,1253.0,1
0,0,3,1,12,1096.0,2
0,0,0,0,14,1517.0,2
0,0,0,0,15,930.0,2
0,0,4,2,18,978.0,1
0,0,0,0,7,1150.0,2
0,0,3,2,8,1623.0,2
0,0,3,0,8,1631.0,1
0,0,2,2,15,1323.0,2
0,0,0,0,15,1347.0,2
0,0,3,0,10,1401.0,2
0,0,0,0,14,1093.0,2
0,0,3,0,14,1449.0,3
1,0,2,0,10,1204.0,3
0,0,3,0,12,1181.0,3
0,0,2,0,17,1189.0,2
0,0,2,0,22,1276.0,2
1,1,4,3,17,993.0,2
0,0,2,0,10,1331.0,1
0,0,3,2,10,1181.0,2
0,0,4,4,13,1015.0,1
0,0,0,0,14,1560.0,2
0,1,3,0,8,1181.0,3
1,1,2,0,17,1284.0,3
0,0,0,4,15,1621.0,1
0,0,0,4,19,1720.0,1
1,0,4,4,17,902.0,2
0,0,0,1,10,1035.0,1
1,0,4,2,11,851.0,2
0,0,3,0,8,1181.0,2
0,1,2,3,17,1251.0,1
0,0,0,4,9,1482.0,2
0,0,3,0,7,1067.0,1
1,1,0,2,11,1720.0,3
0,0,2,3,6,1181.0,2
0,0,2,2,15,1276.0,2
0,0,3,4,22,1303.0,3
0,0,0,2,19,1555.0,2
0,0,0,0,9,1517.0,1
0,0,3,1,8,1632.0,2
1,1,0,0,18,1261.0,3
1,0,2,2,15,1251.0,3
0,0,2,2,13,1308.0,1
0,0,2,2,14,1261.0,2
0,0,0,3,19,1482.0,2
0,0,0,0,13,912.0,2
1,0,4,1,10,891.0,2
1,0,0,0,15,1482.0,3
0,0,0,0,17,1396.0,1
0,0,2,0,13,1225.0,2
0,0,0,0,15,1396.0,2
0,0,2,4,16,1316.0,1
0,0,3,3,10,1385.0,2
1,0,4,0,12,962.0,2
1,1,0,4,13,930.0,3
1,0,2,1,10,1311.0,3
0,0,2,2,10,1261.0,1
0,0,4,4,13,908.0,1
0,0,2,2,14,1323.0,2
0,0,0,3,19,1347.0,1
0,0,4,2,7,962.0,1
1,0,4,3,12,914.0,2
1,1,0,0,14,1281.0,3
1,0,2,0,9,1287.0,3
0,0,3,4,18,1142.0,1
1,0,0,4,8,1227.0,3
1,0,0,0,12,1555.0,3
1,0,2,0,16,1272.0,3
0,0,3,0,10,1132.0,1
0,0,0,0,10,1357.0,1
0,0,3,2,11,1535.0,3
0,0,0,1,11,1153.0,2
0,0,4,4,12,914.0,1
0,0,2,2,6,1255.0,2
0,0,0,2,14,1197.0,1
0,0,4,0,10,926.0,1
0,0,3,2,2,1020.0,1
1,0,2,0,9,1272.0,3
0,0,1,1,10,194.0,2
0,0,3,0,15,1142.0,3
1,0,0,2,16,1150.0,3
1,0,4,0,8,926.0,2
0,1,2,4,22,1255.0,2
0,0,2,0,14,1270.0,1
0,0,2,1,13,1261.0,2
0,0,2,2,0,1206.0,1
0,0,3,2,11,1381.0,1
0,0,3,0,9,1286.0,3
0,1,3,0,14,1142.0,2
0,0,4,3,18,899.0,1
0,1,2,2,9,1314.0,2
0,0,2,2,11,1189.0,2
0,0,2,1,11,1257.0,2
0,0,2,0,16,1323.0,2
0,0,1,2,12,1319.0,1
0,0,3,0,19,1385.0,3
0,0,3,2,14,1207.0,1
0,0,3,2,15,1449.0,1
0,0,2,2,13,1226.0,1
0,0,3,4,10,1535.0,3
0,0,0,4,12,796.0,2
0,0,3,0,10,1419.0,2
1,0,0,0,8,1482.0,3
0,0,3,2,15,1161.0,1
0,0,2,0,11,1252.0,2
1,1,0,3,12,1396.0,3
0,0,0,4,7,1202.0,2
0,0,2,4,12,1204.0,1
0,1,0,1,18,1215.0,2
0,1,3,0,9,1535.0,3
0,0,3,0,11,1299.0,2
1,0,4,3,10,921.0,2
0,0,4,0,15,910.0,1
0,0,3,0,12,1303.0,2
0,0,4,0,14,973.0,1
0,0,2,1,9,1267.0,2
1,1,0,0,13,1344.0,3
1,0,0,3,11,1560.0,3
0,0,2,0,20,1238.0,2
0,0,2,3,19,1243.0,2
0,0,0,0,16,1059.0,2
1,0,0,0,13,1327.0,3
0,0,2,3,20,1314.0,1
0,0,3,0,21,1481.0,2
0,0,2,2,21,1283.0,2
0,0,2,1,9,1265.0,1
0,0,0,2,11,1215.0,1
0,0,1,2,10,188.0,2
0,0,2,4,18,1208.0,1
0,0,1,3,7,1319.0,1
0,0,2,0,21,1307.0,2
0,0,2,4,14,1261.0,2
0,0,3,4,15,1322.0,2
1,0,4,0,8,895.0,2
0,0,1,4,15,195.0,2
0,1,0,4,12,1535.0,2
0,0,2,2,11,1307.0,2
1,0,4,2,15,861.0,2
1,0,0,0,8,1240.0,3
0,0,3,1,12,1381.0,1
0,0,4,2,9,870.0,1
0,0,3,3,3,1424.0,1
0,0,1,2,9,170.0,2
1,1,0,4,9,1202.0,3
0,0,4,1,17,929.0,1
0,1,0,0,7,1025.0,2
0,0,3,1,15,1419.0,1
